image_name|caption_text
1030041880.jpg| 흰색 상단과 녹색과 흰색 치마의 붉은 머리 여자가 마이크로 노래를 부릅니다. 녹색으로 흐르는 치마가 달린 흰색 탱크 탑에있는 여자, 무대에서 노래를 부르는 여자. 녹색 치마를 입은 여성과 흰색 탱크 탑은 마이크에 노래를 부릅니다. 녹색 치마를 입은 소녀가 노래방을 노래하고 있습니다.
103031977.jpg| 건물 외부의 계단에 앉아있는 두 남자와 두 명의 소녀. 4 명이 건물 입구의 계단에 앉아 있습니다. 야외 계단에 앉아있는 두 남자와 두 여자. 학교에서 계단에 앉아 여러 학생들.
1030985833.jpg| 갈색과 검은 색 실험실은 외부에 있으며 검은 실험실은 입에 장난감을 잡고 있습니다. 검은 개와 갈색 개가 안뜰에 빨간 장난감을 가지고 놀아요. 검은 개와 갈색 개가 빨간 장난감을 잡기 위해 뛰어 내리고 있습니다. 검은 개는 갈색 개 폐기로 빨간색과 검은 색 물체를 스냅합니다.
103106960.jpg| 길거리 하키를 연주하는 빨간 재킷을 입은 어린이. 빨간 재킷의 하키 골키퍼 소년은 스틱과 함께 목표로 웅크 리고 있습니다. 골키퍼 네트 앞에서 무릎을 꿇고 스틱을 가진 소년 하키 링크에서 골키퍼를 연기하는 어린 아이.
103195344.jpg| 검은 색의 남자는 유리 건물 앞 현대 미술 구조 옆에 앉아 있습니다. 한 남자는 사무실 건물 외부의 조각품으로 신문을 읽고 읽습니다. 건물 앞에 금속 조각 앞에 앉아있는 남자. 남자는 큰 동상 근처에 앉아 있습니다.
1031973097.jpg| 파란색 셔츠를 입은 어린 아이와 빨간 모자는 그 앞의 검은 색 바에 움켜 쥐고 있습니다. 어린 소년은 자신이 말하는 것처럼 보이고 감옥에서 나를 쫓아 냈습니다. 난간을 붙잡고있는 빨간 모자를 쓴 유아 소년. 울타리 밖에서 놀고 싶어하는 어린 소년.
103205630.jpg| 두 남자가 눈 덮인 호수에 얼음 낚시 텐트에 들어가려고합니다. 두 사람이 눈 덮인 표면에 푸른 텐트 구조 밖에 서 있습니다. 두 남자가 호수 위에 아이스에 푸른 얼음 낚시 오두막을 세우는 얼음 위에 텐트가 설치되고 있습니다.
1032122270.jpg| 사람이 근처에 무릎을 꿇고있는 동안 세 마리의 개가 잔디밭에 서 있습니다. 3 마리의 개가 푸른 하늘과 함께 잔디 언덕에서 놀고 있습니다. 한 여자는 들판에서 세 마리의 개 근처에 웅크 리고 있습니다. 잔디 언덕에 세 마리의 개
1032460886.jpg| 빨간 셔츠를 입은 남자 뒤에는 큰 마천루가 있습니다. 한 남자가 매우 큰 건물 앞에 서 있습니다. 남자가 마천루 앞에 서 있습니다 남자가 마천루 앞에 서 있습니다.
103306033.jpg| 여자 아프리카 복장을 입은 여자는 유모차에 유아를 밀고있다. 한 여성이 지역 공원에서 유모차로 아기를 걷고 있습니다. 그 여인은 유모차로 아이를 밀고 있습니다. 한 여자는 아기를 유모차로 밀어 넣습니다.
103328091.jpg| 빨간 셔츠를 입은 남자는 판매되는 과일 옆에 앉아 있습니다. 빨간 셔츠를 입은 남자가 과일 옆에 앉아 있습니다. 빨간 셔츠를 입은 남자가 과일 스탠드 옆에 앉아 있습니다. 농산물을 판매하는 동양인.
1033767085.jpg| 어린 금발 머리 소년과 어두운 머리 소녀가 아이의 테이블에서 먹고 있습니다. 두 아이가 음식을 먹는 테이블에 앉아 있습니다. 작은 테이블에서 먹는 두 아이. 음식을 먹는 두 아이.
1034276567.jpg| 소년은 밖에 앉아있는 동안 간식에 물린다. 소년은 테이블에서 외부에서 음식을 먹습니다. 소년은 주석 접시 위에 피자를 먹고 있습니다. 아이가 구운 선으로 물고 있습니다.
1034985636.jpg| 검은 색을 입은 남자가 콘서트에서 일렉트릭 기타를 연주하고 있습니다. 콘서트에서 일렉트릭 기타를 연주하는 무대에서 남자. 무대에서 일렉트릭 기타를 연주하는 남자. 콘서트에서 기타를 연주하는 남자.
1035019794.jpg| 소프트볼을하는 소녀가 거의 바로 아래쪽으로 공을 때린다 어린 소녀가 야구를하고 있고 눈에 띄고 있습니다. 소프트볼을 때리는 소녀는 공을 놓쳤다. 타자는 공을 놓쳤다.
10350842.jpg| 구명 조끼를 입은 남자는 페리가있는 호수의 작은 보트에 있습니다. 붉은 생명을 입은 남자가 물 한 몸에 카누에 앉아 있습니다. 빨간 구명 조끼를 입은 대머리 남자가 작은 보트에 앉아 있습니다. 빨간 구명 조끼를 입은 남자가 카누를 타고 있습니다.
1035392784.jpg| 장발의 음악가, 그의 공연에서 기타를 연주합니다. 록 아티스트는 일렉트릭 기타로 무대에서 공연합니다. 검은 셔츠를 입은 남자는 검은 색 기타를 연주합니다. 검은 색을 입은 남자가 일렉트릭 기타를 연주하고 있습니다.
103625356.jpg| 야구 모자를 쓴 사람은 노란색주의 테이프 라인 뒤에 시멘트를 퍼 뜨리기 위해 노력합니다. 검은 셔츠와 야구 모자를 입은 남자가 바닥의 트렌치에 필러를 바르고 있습니다. 도시 지역에서 콘크리트를 부드럽게하는 검은 색 셔츠를 입은 남자. 보도 개구부에서 한 남자가 스무딩 시멘트를 구부 렸습니다.
103631543.jpg| 흰 셔츠를 입은 여자가 멋진 식당의 테이블에 앉아 있습니다. 한 젊은 여성은 두 개의 앙트레와 마티니가있는 저녁 식사 테이블에 앉아 있습니다. 어두운 머리의 젊은 여성이 식사하기 전에 망설입니다. 멋진 저녁 식사를하는 여자.
1039360778.jpg| 한 여자는 푸른 잔디와 나무의 밭에서 빨간 담요에 자전거로 긴장을 풀고 있습니다. 그녀가 붉은 담요에 누워있을 때 여자가 녹색 잔디밭에 자전거를 얹었습니다. 한 여자가 공원에서 붉은 담요에 누워 있습니다. 소녀는 빨간 담요에 태양을 뿌린다.
103953336.jpg| 독방 남자가 저녁에 다리에 서 있습니다. 한 사람이 밤에 다리에 서 있습니다. 희미한 빛으로 다리를 건너는 사람. 남자는 밤에 다리에 서 있습니다.
1039637574.jpg| 밝은 색의 옷을 입은 남자는 어두운 옷을 입은 남자 그룹을 촬영하고 끈이없는 가운을 입은 여자 주위에 서있는 모자를 쓰고 있습니다. 사진 작가는 핑크색 드레스를 입은 한 소녀 그룹과 정장과 모자를 입은 10 명의 소년 사진을 찍습니다. 남자는 분홍색 드레스를 입고 여자를 촬영하고 남자가 양복을 입은 남자를 촬영합니다. 잘 옷을 입은 십대 그룹의 사진을 찍는 남자.
10404007.jpg| 잔디밭에 서있는 아기. 유아가 잔디밭에서 걷고 있습니다. 금발의 유아가 들판에서 걷는다. 아이가 잔디밭에서 걷는다.
1040426962.jpg| 남자와 그의 개는 그릴에 녹두를 굽고 있습니다. 개와 함께 안뜰에 야채를 굽는 남자. 녹두를 굽는 남자와 개. 남자와 그의 개는 밖에서 요리합니다
104136873.jpg| 사람들은 산에 앉아서 전망을 확인합니다. 세 사람은 산 위의 난간에 놓여 있습니다. 세 사람이 큰 언덕 위에 어울립니다. 세 사람은 그린 밸리를 내려다보고 있습니다.
104180524.jpg| 많은 사람들이 백그라운드에 나무로 덮인 언덕이있는 매우 키가 큰 도교를 건너갑니다. 이것은 아치형 빨간 다리를 걷는 사람들의 그룹을 보여줍니다. 사람들은 큰 다리를 건너 물 몸체를 넘어갑니다. 사람들은 연못 위의 흰색과 붉은 다리를 걷는 것입니다.
1042020065.jpg| 소년은 아래의 많은 보트와 뗏목에서 물속에서 난간을보고 있습니다. 녹색 셔츠를 입은 소년은 많은 풍선 보트를 내려다보고 있습니다. 풍선 보트의 군중을 내려다 보는 어린 소년. 녹색 셔츠를 입은 소년은 카약을 본다.
1042359076.jpg| 두 명의 어린 소녀와 노인이 대화를 나눕니다. 노인은 두 여자에게 무언가를 말하고 있습니다. 두 소녀와 남자가 옥수수를 벗기고있었습니다. 두 소녀는 장로의 말을 듣습니다.
1042590306.jpg| 푸른 셔츠에 푸른 셔츠를 물고 여자의 손을 검은 줄무늬 재킷의 손으로 보는 동안 다른 사람 아시아 남자와 금발 여자는 야외에서 손을 잡고 배경 시계에서 남자. 다른 남자가 보는 동안 남자와 여자가 카메라를 위해 포즈를 취합니다. 사진을 위해 포즈를 취하는 다민족 부부
104285082.jpg| 회색 머리카락을 가진 나이 많은 남자가 대나무로 만든 큰 악기를 연주하는 의자에 앉아 있습니다. 드레스 셔츠에있는 회색 머리의 남자 스탠드에서 악보를 읽는 동안 바순을 연주 다른 음악가들 사이에서 바람 악기를 연주하는 의자에 앉아 회색 머리의 남자. 악기를 연주하는 남자.
1043819504.jpg| 스노우 슈즈를 입고 겨울 하이킹을 위해 옷을 입은 사람들은 얼음 블록으로 만든 건물 앞에 서 있습니다. 아이스 캐빈의 이야기가 그들에게 설명되는 동안 사람들은 조용히 듣고 있습니다. 이글루 앞에 서있는 사람들의 그룹. 몇몇 학생들은 이글루 밖에서 기다리고 있습니다.
1043910339.jpg| 빨간색 유니폼을 입은 소년은 홈 플레이트에서 나가는 것을 피하려고 시도하는 반면, 파란색 유니폼의 포수는 그를 잡으려고합니다. 무릎을 꿇고 홈 플레이트에 오는 야구 선수가 높이 묶고 포수가 공을 기다리고 있습니다. 포수가 플레이어를 태그하기 전에 경기를 시도하는 야구 선수. 야구 경기에서베이스 러너를 태그하려는 야구 포수.
1044434135.jpg| 이 사진은 사람들이 자전거를 타고 걷는 아시아 도시의 번화가에서 발생합니다. 바로 버스 거리는 자전거를 걷고 타고 자전거를 타는 아시아 사람들과 함께 전시됩니다. 하얀 셔츠를 입은 남자가 바쁜 거리에서 자전거를 타는 데 있습니다. 도로에서 자전거를 타는 아시아 남자.
1044764620.jpg| 남자가 벽돌을 그리는 사다리에 서 있습니다 건축 자재가있는 건설 현장. 사다리에 벽돌 벽을 그리는 사람. 남자가 나무 조각을 헐떡 거리고 있습니다.
1044798682.jpg| 흰 셔츠를 입은 남자는 스캐 폴딩에 높이 올라갑니다. 남자는 거대한 사다리 위에 보드 위에 서 있습니다. 남자는 스캐 폴딩 위에서 일합니다. 한 남자가 건물에서 일합니다.
1045124251.jpg| 안경을 쓰고있는 금발 남자가 기차에 앉아 무언가를 내려다보고 있습니다. 이어폰이있는 다른 남자 옆에 앉아있는 안경을 가진 백인. 지하철 열차에서 그의 전화를 가지고 노는 30 명의 남자가. 두 사람이 지하철을 타고 안경을 쓰고 있습니다.
1045309098.jpg| 그녀의 손에 여러 봉지가있는 횡단 보도에서 길을 건너는 여자. 수많은 가방을 가진 소녀가 다른 사람들과 함께 횡단 보도를 걷는다. 두 명의 여성이 배경에 버스가있는 횡단 보도에서 걷고 있습니다. 횡단 보도를 걷는 두 여성.
1045521051.jpg| 사람이 바닥에 앉아 텔레비전 앞에서 먹습니다. 작은 텔레비전을 보면서 사람이 테이크 아웃을합니다. 누군가가 TV 앞에 음식을 먹는 음식을 먹고 있습니다. 여자 사진이있는 텔레비전.
10459869.jpg| 식당에서 중국 음식을 먹는 사람들. 6 명이 음식을 먹는 테이블에 앉아 있습니다. 한 무리의 사람들이 국수를 먹고 있습니다. 몇몇 아시아 인들은 야외에서 음식을 먹습니다.
104669470.jpg| 그녀의 머리에 파인애플, 바나나 및 파파야의 큰 그릇을 들고있는 어두운 여자. 머리카락에 꽃을 가진 여자는 머리에 큰 과일 한 그릇의 균형을 유지합니다. 한 여자가 바다 쪽 근처의 머리에 과일로 가득 찬 그릇을 들고 있습니다. 한 여성은 바다 앞에서 큰 과일 한 그릇의 균형을 맞추고 있습니다.
104700891.jpg| 푸른 모자를 쓴 남자는 깊은 구멍에 삽 근처에 서 있습니다. 정화조 옆에있는 남자. 구멍에 파란색을 입은 남자. 남자는 구멍에 서 있습니다.
104763189.jpg| 4 명의 아이들이 자전거와 함께 너무 큰 자전거와 함께 웃고 있습니다. 아프리카 계 미국인 어린이는 자전거를 타면서 세 명의 동료의 지원을받습니다. 4 명의 아이들이 웃으며 자전거를 타고 놀고 있습니다 큰 자전거 주변의 소년들.
1047921035.jpg| 손수건을 입고있는 남자는 여자가 보는 동안 욕조에서 작업을 수행하고 있습니다. 욕조 주변의 숲이 우거진 지역에 서있는 두 개인, 남성과 여성. 숲 속에서 두 사람, 한 남자와 한 명의 여성이 욕조에 무언가를 넣습니다. 두 명의 근로자가 보면서 큰 야외 부가가치세에서 증기가 올라갑니다.
104816788.jpg| 잠자는 아기는 누군가의 팔에 있고 분홍색 줄무늬 복장을 입고 있습니다. 분홍색 줄무늬 복장에 잠자는 아기. 작은 아기가 누군가의 팔에 삐걱 거렸다. 작은 아기가 자주색 바지를 입고 있습니다.
104824673.jpg| 아프리카 원주민은 카메라에 시선을 사로 잡습니다. 두 개의 옥수수 열물과 껍질과 구슬의 목걸이의 모자를 입습니다. 아프리카 부족의 일원은 카메라를 부족 복장으로 열심히보고 있습니다. 피어싱, 목걸이, 옥수수가 많은 아프리카 여성. 사람이 머리에 옥수수를 곁들인 보석을 많이 입고 있습니다.
104835889.jpg| 검은 무술을 가진 남자는 필드의 훈련 매트에 칼을 떼지 않습니다. 칼과 전통적인 전투 장비를 가진 사람이 싸움을 준비하고 있습니다. 검은 색의 남자는 굴러 가고 녹색 언덕 앞에서 칼을 휘두 릅니다. 한 남자가 녹색 밭에서 가라테를하고있는 검은 옷을 입었습니다.
1048710776.jpg| 붐비는 해변 위의 레일에 앉아 몇몇 젊은이들. 한 무리의 사람들이 해변의 벽에 앉아 있습니다. 십대 그룹이 해변 옆에 벽에 앉아 있습니다. 해변에서 많은 사람들.
